#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
SYFB_HUMAN	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	uniprotkb:Q9NSD9	FARSB;FARSLB;FRSB;HSPC173
SYIC_HUMAN	Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)	uniprotkb:P41252	IARS1;IARS
SYK_HUMAN	Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	uniprotkb:Q15046	KARS1;KARS;KIAA0070
SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	uniprotkb:Q9P2J5	LARS1;KIAA1352;LARS
SYMC_HUMAN	Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	uniprotkb:P56192	MARS1;MARS
SYMM_HUMAN	Methionine--tRNA ligase, mitochondrial (EC 6.1.1.10) (Methionyl-tRNA synthetase 2) (Mitochondrial methionyl-tRNA synthetase) (MtMetRS)	uniprotkb:Q96GW9	MARS2
SYNC_HUMAN	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS) (Asparaginyl-tRNA synthetase 1)	uniprotkb:O43776	NARS1;NARS;NRS
SYNJ1_HUMAN	Synaptojanin-1 (EC 3.1.3.36) (Synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1)	uniprotkb:O43426	SYNJ1;KIAA0910
SYNJ2_HUMAN	Synaptojanin-2 (EC 3.1.3.36) (Synaptic inositol 1,4,5-trisphosphate 5-phosphatase 2)	uniprotkb:O15056	SYNJ2;KIAA0348
SYQ_HUMAN	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	uniprotkb:P47897	QARS1;QARS
SYRC_HUMAN	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	uniprotkb:P54136	RARS1;RARS
SYSC_HUMAN	Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	uniprotkb:P49591	SARS1;SARS;SERS
SYTC_HUMAN	Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)	uniprotkb:P26639	TARS1;TARS
SYVC_HUMAN	Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)	uniprotkb:P26640	VARS1;G7A;VARS;VARS2
SYVN1_HUMAN	E3 ubiquitin-protein ligase synoviolin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase synoviolin) (Synovial apoptosis inhibitor 1)	uniprotkb:Q86TM6	SYVN1;HRD1;KIAA1810
SYWC_HUMAN	Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]	uniprotkb:P23381	WARS1;IFI53;WARS;WRS
SYYC_HUMAN	Tyrosine--tRNA ligase, cytoplasmic (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed]	uniprotkb:P54577	YARS1;YARS
T23O_HUMAN	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	uniprotkb:P48775	TDO2;TDO
TAF9_HUMAN	Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (STAF31/32) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32)	uniprotkb:Q16594	TAF9;TAF2G;TAFII31
TALDO_HUMAN	Transaldolase (EC 2.2.1.2)	uniprotkb:P37837	TALDO1;TAL;TALDO;TALDOR
TARB1_HUMAN	Probable methyltransferase TARBP1 (EC 2.1.1.-) (TAR RNA-binding protein 1) (TAR RNA-binding protein of 185 kDa) (TRP-185)	uniprotkb:Q13395	TARBP1;TRM3;TRP185
TAZ_HUMAN	Tafazzin (EC 2.3.1.-) (Protein G4.5)	uniprotkb:Q16635	TAZ;EFE2;G4.5
TBCB_HUMAN	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	uniprotkb:Q99426	TBCB;CG22;CKAP1
TBL1R_HUMAN	F-box-like/WD repeat-containing protein TBL1XR1 (Nuclear receptor corepressor/HDAC3 complex subunit TBLR1) (TBL1-related protein 1) (Transducin beta-like 1X-related protein 1)	uniprotkb:Q9BZK7	TBL1XR1;IRA1;TBLR1
TBL1X_HUMAN	F-box-like/WD repeat-containing protein TBL1X (SMAP55) (Transducin beta-like protein 1X) (Transducin-beta-like protein 1, X-linked)	uniprotkb:O60907	TBL1X;TBL1
TEBP_HUMAN	Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)	uniprotkb:Q15185	PTGES3;P23;TEBP
TECRL_HUMAN	Trans-2,3-enoyl-CoA reductase-like (EC 1.3.1.-) (Steroid 5-alpha-reductase 2-like 2 protein)	uniprotkb:Q5HYJ1	TECRL;SRD5A2L2
TECR_HUMAN	Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)	uniprotkb:Q9NZ01	TECR;GPSN2;SC2
TF3C4_HUMAN	General transcription factor 3C polypeptide 4 (EC 2.3.1.48) (TF3C-delta) (Transcription factor IIIC 90 kDa subunit) (TFIIIC 90 kDa subunit) (TFIIIC90) (Transcription factor IIIC subunit delta)	uniprotkb:Q9UKN8	GTF3C4
TFB1M_HUMAN	Dimethyladenosine transferase 1, mitochondrial (EC 2.1.1.-) (Mitochondrial 12S rRNA dimethylase 1) (Mitochondrial transcription factor B1) (h-mtTFB) (h-mtTFB1) (hTFB1M) (mtTFB1) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 1)	uniprotkb:Q8WVM0	TFB1M;CGI-75
TFB2M_HUMAN	Dimethyladenosine transferase 2, mitochondrial (EC 2.1.1.-) (Hepatitis C virus NS5A-transactivated protein 5) (HCV NS5A-transactivated protein 5) (Mitochondrial 12S rRNA dimethylase 2) (Mitochondrial transcription factor B2) (h-mtTFB) (h-mtTFB2) (hTFB2M) (mtTFB2) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 2)	uniprotkb:Q9H5Q4	TFB2M;NS5ATP5
TFR1_HUMAN	Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71) [Cleaved into: Transferrin receptor protein 1, serum form (sTfR)]	uniprotkb:P02786	TFRC
TGDS_HUMAN	dTDP-D-glucose 4,6-dehydratase (EC 4.2.1.46)	uniprotkb:O95455	TGDS
TGM1_HUMAN	Protein-glutamine gamma-glutamyltransferase K (EC 2.3.2.13) (Epidermal TGase) (Transglutaminase K) (TG(K)) (TGK) (TGase K) (Transglutaminase-1) (TGase-1)	uniprotkb:P22735	TGM1;KTG
TGM2_HUMAN	Protein-glutamine gamma-glutamyltransferase 2 (EC 2.3.2.13) (Erythrocyte transglutaminase) (Heart G alpha(h)) (hhG alpha(h)) (Isopeptidase TGM2) (EC 3.4.-.-) (Protein G alpha(h)) (G(h)) (Protein-glutamine deamidase TGM2) (EC 3.5.1.44) (Protein-glutamine dopaminyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine histaminyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine noradrenalinyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine serotonyltransferase TGM2) (EC 2.3.1.-) (Tissue transglutaminase) (tTG) (tTgase) (Transglutaminase C) (TG(C)) (TGC) (TGase C) (Transglutaminase H) (TGase H) (Transglutaminase II) (TGase II) (Transglutaminase-2) (TG2) (TGase-2) (hTG2)	uniprotkb:P21980	TGM2
TGM3L_HUMAN	Protein-glutamine gamma-glutamyltransferase 6 (EC 2.3.2.13) (Transglutaminase Y) (TGY) (TGase Y) (Transglutaminase-3-like) (TGase-3-like) (Transglutaminase-6) (TG6) (TGase-6)	uniprotkb:O95932	TGM6;TGM3L
TGM3_HUMAN	Protein-glutamine gamma-glutamyltransferase E (EC 2.3.2.13) (Transglutaminase E) (TG(E)) (TGE) (TGase E) (Transglutaminase-3) (TGase-3) [Cleaved into: Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain; Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain]	uniprotkb:Q08188	TGM3
TGM4_HUMAN	Protein-glutamine gamma-glutamyltransferase 4 (EC 2.3.2.13) (Fibrinoligase) (Prostate transglutaminase) (Prostate-specific transglutaminase) (Transglutaminase P) (TG(P)) (TGP) (TGase P) (Transglutaminase-4) (TGase-4)	uniprotkb:P49221	TGM4
TGM5_HUMAN	Protein-glutamine gamma-glutamyltransferase 5 (EC 2.3.2.13) (Transglutaminase X) (TG(X)) (TGX) (TGase X) (Transglutaminase-5) (TGase-5)	uniprotkb:O43548	TGM5;TGMX
TGM7_HUMAN	Protein-glutamine gamma-glutamyltransferase Z (Transglutaminase Z) (TG(Z)) (TGZ) (TGase Z) (EC 2.3.2.13) (Transglutaminase-7) (TGase-7)	uniprotkb:Q96PF1	TGM7
TGO1_HUMAN	Transport and Golgi organization protein 1 homolog (TANGO1) (C219-reactive peptide) (D320) (Melanoma inhibitory activity protein 3)	uniprotkb:Q5JRA6	MIA3;KIAA0268;TANGO;UNQ6077/PRO20088
TGS1_HUMAN	Trimethylguanosine synthase (EC 2.1.1.-) (CLL-associated antigen KW-2) (Cap-specific guanine-N2 methyltransferase) (Hepatocellular carcinoma-associated antigen 137) (Nuclear receptor coactivator 6-interacting protein) (PRIP-interacting protein with methyltransferase motif) (PIMT) (PIPMT)	uniprotkb:Q96RS0	TGS1;HCA137;NCOA6IP;PIMT
TGT_HUMAN	Queuine tRNA-ribosyltransferase catalytic subunit 1 (EC 2.4.2.64) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	uniprotkb:Q9BXR0	QTRT1;TGT;TGUT
THAS_HUMAN	Thromboxane-A synthase (TXA synthase) (TXS) (EC 5.3.99.5) (Cytochrome P450 5A1) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152)	uniprotkb:P24557	TBXAS1;CYP5;CYP5A1;TXAS
THIC_HUMAN	Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)	uniprotkb:Q9BWD1	ACAT2;ACTL
THIK_HUMAN	3-ketoacyl-CoA thiolase, peroxisomal (EC 2.3.1.16) (Acetyl-CoA C-myristoyltransferase) (EC 2.3.1.155) (Acetyl-CoA acyltransferase) (EC 2.3.1.9) (Beta-ketothiolase) (Peroxisomal 3-oxoacyl-CoA thiolase)	uniprotkb:P09110	ACAA1;ACAA;PTHIO
THIL_HUMAN	Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (T2)	uniprotkb:P24752	ACAT1;ACAT;MAT
THIM_HUMAN	3-ketoacyl-CoA thiolase, mitochondrial (EC 2.3.1.16) (Acetyl-CoA acetyltransferase) (EC 2.3.1.9) (Acetyl-CoA acyltransferase) (Acyl-CoA hydrolase, mitochondrial) (EC 3.1.2.-) (EC 3.1.2.1) (EC 3.1.2.2) (Beta-ketothiolase) (Mitochondrial 3-oxoacyl-CoA thiolase) (T1)	uniprotkb:P42765	ACAA2
THIOM_HUMAN	Thioredoxin, mitochondrial (MTRX) (Mt-Trx) (Thioredoxin-2)	uniprotkb:Q99757	TXN2;TRX2
THIO_HUMAN	Thioredoxin (Trx) (ATL-derived factor) (ADF) (Surface-associated sulphydryl protein) (SASP) (allergen Hom s Trx)	uniprotkb:P10599	TXN;TRDX;TRX;TRX1
THNS1_HUMAN	Threonine synthase-like 1 (TSH1)	uniprotkb:Q8IYQ7	THNSL1
THOP1_HUMAN	Thimet oligopeptidase (EC 3.4.24.15) (Endopeptidase 24.15) (MP78)	uniprotkb:P52888	THOP1
THRB_HUMAN	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	uniprotkb:P00734	F2
THTM_HUMAN	3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2)	uniprotkb:P25325	MPST;TST2
THTPA_HUMAN	Thiamine-triphosphatase (ThTPase) (EC 3.6.1.28)	uniprotkb:Q9BU02	THTPA
THTR_HUMAN	Thiosulfate sulfurtransferase (EC 2.8.1.1) (Rhodanese)	uniprotkb:Q16762	TST
TIAM2_HUMAN	Rho guanine nucleotide exchange factor TIAM2 (SIF and TIAM1-like exchange factor) (T-lymphoma invasion and metastasis-inducing protein 2) (TIAM-2)	uniprotkb:Q8IVF5	TIAM2;KIAA2016;STEF
TICRR_HUMAN	Treslin (TopBP1-interacting checkpoint and replication regulator) (TopBP1-interacting, replication-stimulating protein)	uniprotkb:Q7Z2Z1	TICRR;C15orf42
TIGAR_HUMAN	Fructose-2,6-bisphosphatase TIGAR (EC 3.1.3.46) (TP53-induced glycolysis and apoptosis regulator) (TP53-induced glycolysis regulatory phosphatase)	uniprotkb:Q9NQ88	TIGAR;C12orf5
TKFC_HUMAN	Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)]	uniprotkb:Q3LXA3	TKFC;DAK
TKTL1_HUMAN	Transketolase-like protein 1 (EC 2.2.1.1) (Transketolase 2) (TK 2) (Transketolase-related protein)	uniprotkb:P51854	TKTL1;TKR;TKT2
TKTL2_HUMAN	Transketolase-like protein 2 (EC 2.2.1.1)	uniprotkb:Q9H0I9	TKTL2
TKT_HUMAN	Transketolase (TK) (EC 2.2.1.1)	uniprotkb:P29401	TKT
TM10A_HUMAN	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	uniprotkb:Q8TBZ6	TRMT10A;RG9MTD2
TM10B_HUMAN	tRNA methyltransferase 10 homolog B (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 3) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10B)	uniprotkb:Q6PF06	TRMT10B;RG9MTD3
TM10C_HUMAN	tRNA methyltransferase 10 homolog C (HBV pre-S2 trans-regulated protein 2) (Mitochondrial ribonuclease P protein 1) (Mitochondrial RNase P protein 1) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (mRNA methyladenosine-N(1)-methyltransferase) (EC 2.1.1.-) (tRNA (adenine(9)-N(1))-methyltransferase) (EC 2.1.1.218) (tRNA (guanine(9)-N(1))-methyltransferase) (EC 2.1.1.221)	uniprotkb:Q7L0Y3	TRMT10C;MRPP1;RG9MTD1
TMLH_HUMAN	Trimethyllysine dioxygenase, mitochondrial (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (Epsilon-trimethyllysine hydroxylase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase) (TML dioxygenase) (TMLD)	uniprotkb:Q9NVH6	TMLHE;TMLH
TMM54_HUMAN	Transmembrane protein 54 (Beta-casein-like protein) (Protein CAC-1)	uniprotkb:Q969K7	TMEM54;BCLP;CAC1
TMM91_HUMAN	Transmembrane protein 91 (Dispanin subfamily C member 3) (DSPC3)	uniprotkb:Q6ZNR0	TMEM91
TMPPE_HUMAN	Transmembrane protein with metallophosphoesterase domain (EC 3.1.-.-)	uniprotkb:Q6ZT21	TMPPE
TMX3_HUMAN	Protein disulfide-isomerase TMX3 (EC 5.3.4.1) (Thioredoxin domain-containing protein 10) (Thioredoxin-related transmembrane protein 3)	uniprotkb:Q96JJ7	TMX3;KIAA1830;TXNDC10
TNI3K_HUMAN	Serine/threonine-protein kinase TNNI3K (EC 2.7.11.1) (Cardiac ankyrin repeat kinase) (Cardiac troponin I-interacting kinase) (TNNI3-interacting kinase)	uniprotkb:Q59H18	TNNI3K;CARK
TNKS1_HUMAN	Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Poly [ADP-ribose] polymerase 5A) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TNKS-1) (TRF1-interacting ankyrin-related ADP-ribose polymerase) (Tankyrase I) (Tankyrase-1) (TANK1)	uniprotkb:O95271	TNKS;PARP5A;PARPL;TIN1;TINF1;TNKS1
TNKS2_HUMAN	Poly [ADP-ribose] polymerase tankyrase-2 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 6) (ARTD6) (Poly [ADP-ribose] polymerase 5B) (Protein poly-ADP-ribosyltransferase tankyrase-2) (EC 2.4.2.-) (TNKS-2) (TRF1-interacting ankyrin-related ADP-ribose polymerase 2) (Tankyrase II) (Tankyrase-2) (TANK2) (Tankyrase-like protein) (Tankyrase-related protein)	uniprotkb:Q9H2K2	TNKS2;PARP5B;TANK2;TNKL
TNR21_HUMAN	Tumor necrosis factor receptor superfamily member 21 (Death receptor 6) (CD antigen CD358)	uniprotkb:O75509	TNFRSF21;DR6;UNQ437/PRO868
TNR6B_HUMAN	Trinucleotide repeat-containing gene 6B protein	uniprotkb:Q9UPQ9	TNRC6B;KIAA1093
TNR6_HUMAN	Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95)	uniprotkb:P25445	FAS;APT1;FAS1;TNFRSF6
TNS2_HUMAN	Tensin-2 (EC 3.1.3.48) (C1 domain-containing phosphatase and tensin homolog) (C1-TEN) (Tensin-like C1 domain-containing phosphatase)	uniprotkb:Q63HR2	TNS2;KIAA1075;TENC1
TOPRS_HUMAN	E3 ubiquitin-protein ligase Topors (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Topors) (SUMO1-protein E3 ligase Topors) (Topoisomerase I-binding RING finger protein) (Topoisomerase I-binding arginine/serine-rich protein) (Tumor suppressor p53-binding protein 3) (p53-binding protein 3) (p53BP3)	uniprotkb:Q9NS56	TOPORS;LUN;TP53BPL
TPC_HUMAN	Mitochondrial thiamine pyrophosphate carrier (Mitochondrial uncoupling protein 1) (Solute carrier family 25 member 19)	uniprotkb:Q9HC21	SLC25A19;DNC;MUP1
TPH1_HUMAN	Tryptophan 5-hydroxylase 1 (EC 1.14.16.4) (Tryptophan 5-monooxygenase 1)	uniprotkb:P17752	TPH1;TPH;TPRH;TRPH
TPH2_HUMAN	Tryptophan 5-hydroxylase 2 (EC 1.14.16.4) (Neuronal tryptophan hydroxylase) (Tryptophan 5-monooxygenase 2)	uniprotkb:Q8IWU9	TPH2;NTPH
TPIS_HUMAN	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Methylglyoxal synthase) (EC 4.2.3.3) (Triose-phosphate isomerase)	uniprotkb:P60174	TPI1;TPI
TPK1_HUMAN	Thiamin pyrophosphokinase 1 (hTPK1) (EC 2.7.6.2) (Placental protein 20) (PP20) (Thiamine pyrophosphokinase 1)	uniprotkb:Q9H3S4	TPK1
TPMT_HUMAN	Thiopurine S-methyltransferase (EC 2.1.1.67) (Thiopurine methyltransferase)	uniprotkb:P51580	TPMT
TPP1_HUMAN	Tripeptidyl-peptidase 1 (TPP-1) (EC 3.4.14.9) (Cell growth-inhibiting gene 1 protein) (Lysosomal pepstatin-insensitive protease) (LPIC) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase I) (TPP-I)	uniprotkb:O14773	TPP1;CLN2;GIG1;UNQ267/PRO304
TPR_HUMAN	Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)	uniprotkb:P12270	TPR
TPST1_HUMAN	Protein-tyrosine sulfotransferase 1 (EC 2.8.2.20) (Tyrosylprotein sulfotransferase 1) (TPST-1)	uniprotkb:O60507	TPST1
TPST2_HUMAN	Protein-tyrosine sulfotransferase 2 (EC 2.8.2.20) (Tyrosylprotein sulfotransferase 2) (TPST-2)	uniprotkb:O60704	TPST2
TPTE2_HUMAN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)	uniprotkb:Q6XPS3	TPTE2;TPIP
TRAF7_HUMAN	E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING finger and WD repeat-containing protein 1) (RING finger protein 119) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7)	uniprotkb:Q6Q0C0	TRAF7;RFWD1;RNF119
TRDMT_HUMAN	tRNA (cytosine(38)-C(5))-methyltransferase (EC 2.1.1.204) (DNA (cytosine-5)-methyltransferase-like protein 2) (Dnmt2) (DNA methyltransferase homolog HsaIIP) (DNA MTase homolog HsaIIP) (M.HsaIIP) (PuMet)	uniprotkb:O14717	TRDMT1;DNMT2
TREA_HUMAN	Trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	uniprotkb:O43280	TREH;TREA
TREX1_HUMAN	Three-prime repair exonuclease 1 (EC 3.1.11.2) (3'-5' exonuclease TREX1) (Deoxyribonuclease III) (DNase III)	uniprotkb:Q9NSU2	TREX1
TREX2_HUMAN	Three prime repair exonuclease 2 (EC 3.1.11.2) (3'-5' exonuclease TREX2)	uniprotkb:Q9BQ50	TREX2
TRHDE_HUMAN	Thyrotropin-releasing hormone-degrading ectoenzyme (TRH-DE) (TRH-degrading ectoenzyme) (EC 3.4.19.6) (Pyroglutamyl-peptidase II) (PAP-II) (TRH-specific aminopeptidase) (Thyroliberinase)	uniprotkb:Q9UKU6	TRHDE;UNQ2507/PRO5995
TRI11_HUMAN	E3 ubiquitin-protein ligase TRIM11 (EC 2.3.2.27) (Protein BIA1) (RING finger protein 92) (RING-type E3 ubiquitin transferase TRIM11) (Tripartite motif-containing protein 11)	uniprotkb:Q96F44	TRIM11;RNF92
TRI18_HUMAN	E3 ubiquitin-protein ligase Midline-1 (EC 2.3.2.27) (Midin) (Putative transcription factor XPRF) (RING finger protein 59) (RING finger protein Midline-1) (RING-type E3 ubiquitin transferase Midline-1) (Tripartite motif-containing protein 18)	uniprotkb:O15344	MID1;FXY;RNF59;TRIM18;XPRF
TRI32_HUMAN	E3 ubiquitin-protein ligase TRIM32 (EC 2.3.2.27) (72 kDa Tat-interacting protein) (RING-type E3 ubiquitin transferase TRIM32) (Tripartite motif-containing protein 32) (Zinc finger protein HT2A)	uniprotkb:Q13049	TRIM32;HT2A
TRI33_HUMAN	E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)	uniprotkb:Q9UPN9	TRIM33;KIAA1113;RFG7;TIF1G
TRI63_HUMAN	E3 ubiquitin-protein ligase TRIM63 (EC 2.3.2.27) (Iris RING finger protein) (Muscle-specific RING finger protein 1) (MuRF-1) (MuRF1) (RING finger protein 28) (RING-type E3 ubiquitin transferase TRIM63) (Striated muscle RING zinc finger protein) (Tripartite motif-containing protein 63)	uniprotkb:Q969Q1	TRIM63;IRF;MURF1;RNF28;SMRZ
TRIB3_HUMAN	Tribbles homolog 3 (TRB-3) (Neuronal cell death-inducible putative kinase) (SINK) (p65-interacting inhibitor of NF-kappa-B)	uniprotkb:Q96RU7	TRIB3;C20orf97;NIPK;SKIP3;TRB3
TRIM5_HUMAN	Tripartite motif-containing protein 5 (EC 2.3.2.27) (RING finger protein 88) (RING-type E3 ubiquitin transferase TRIM5)	uniprotkb:Q9C035	TRIM5;RNF88
TRIPC_HUMAN	E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (E3 ubiquitin-protein ligase for Arf) (ULF) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)	uniprotkb:Q14669	TRIP12;KIAA0045;ULF
TRM11_HUMAN	tRNA (guanine(10)-N2)-methyltransferase homolog (EC 2.1.1.-) (tRNA guanosine-2'-O-methyltransferase TRM11 homolog)	uniprotkb:Q7Z4G4	TRMT11;C6orf75;MDS024
TRM13_HUMAN	tRNA:m(4)X modification enzyme TRM13 homolog (EC 2.1.1.225) (Coiled-coil domain-containing protein 76)	uniprotkb:Q9NUP7	TRMT13;CCDC76
TRM1L_HUMAN	TRMT1-like protein (EC 2.1.1.-)	uniprotkb:Q7Z2T5	TRMT1L;C1orf25;TRM1L;MSTP070
TRM1_HUMAN	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	uniprotkb:Q9NXH9	TRMT1
TRM7_HUMAN	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1)	uniprotkb:Q9UET6	FTSJ1;JM23
TRM9B_HUMAN	Probable tRNA methyltransferase 9B (Probable tRNA methyltransferase 9-like protein) (EC 2.1.1.-)	uniprotkb:Q9P272	TRMT9B;C8orf79;KIAA1456;TRM9L
TRMB_HUMAN	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Methyltransferase-like protein 1) (mRNA (guanine-N(7)-)-methyltransferase) (EC 2.1.1.-) (miRNA (guanine-N(7)-)-methyltransferase) (EC 2.1.1.-) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	uniprotkb:Q9UBP6	METTL1;C12orf1
TRNT1_HUMAN	CCA tRNA nucleotidyltransferase 1, mitochondrial (EC 2.7.7.72) (Mitochondrial tRNA nucleotidyl transferase, CCA-adding) (mt CCA-adding enzyme) (mt tRNA CCA-diphosphorylase) (mt tRNA CCA-pyrophosphorylase) (mt tRNA adenylyltransferase)	uniprotkb:Q96Q11	TRNT1;CGI-47
TRPM2_HUMAN	Transient receptor potential cation channel subfamily M member 2 (Estrogen-responsive element-associated gene 1 protein) (Long transient receptor potential channel 2) (LTrpC-2) (LTrpC2) (Transient receptor potential channel 7) (TrpC7) (Transient receptor potential melastatin 2)	uniprotkb:O94759	TRPM2;EREG1;KNP3;LTRPC2;TRPC7
